Perfil de Temperatura via solucao analitica
t =  0 5 50 100 500 750 1000 10000
Point Temperature
0.023 21.9132 20.9874 27.8017 33.6485 76.3095 98.7707 118.346 249.985 
0.0231 21.8301 21.0113 27.8086 33.6434 76.2274 98.6498 118.192 249.603 
0.0232 21.7247 21.0369 27.8153 33.638 76.1449 98.5282 118.036 249.219 
0.0233 21.5977 21.0643 27.8217 33.6324 76.0618 98.4059 117.88 248.833 
0.0234 21.45 21.0936 27.8279 33.6264 75.9782 98.2829 117.722 248.445 
0.0235 21.2825 21.1248 27.8339 33.6202 75.8941 98.1593 117.564 248.056 
0.0236 21.0968 21.1581 27.8396 33.6137 75.8094 98.0351 117.406 247.665 
0.0237 20.8942 21.1935 27.845 33.6069 75.7243 97.9101 117.246 247.273 
0.0238 20.6766 21.2312 27.8502 33.5998 75.6386 97.7845 117.086 246.878 
0.0239 20.4458 21.2712 27.8551 33.5924 75.5524 97.6582 116.924 246.483 
0.024 20.204 21.3137 27.8597 33.5847 75.4656 97.5312 116.762 246.085 
0.0241 19.9534 21.3586 27.864 33.5766 75.3783 97.4035 116.6 245.686 
0.0242 19.6965 21.4061 27.8681 33.5683 75.2905 97.2752 116.436 245.285 
0.0243 19.4358 21.4563 27.8719 33.5597 75.2021 97.1462 116.272 244.883 
0.0244 19.1739 21.5092 27.8754 33.5508 75.1132 97.0165 116.106 244.478 
0.0245 18.9136 21.5649 27.8786 33.5415 75.0238 96.8861 115.94 244.073 
0.0246 18.6576 21.6234 27.8816 33.532 74.9338 96.755 115.773 243.665 
0.0247 18.4089 21.6847 27.8842 33.5221 74.8433 96.6232 115.606 243.256 
0.0248 18.1701 21.749 27.8865 33.5119 74.7522 96.4908 115.437 242.845 
0.0249 17.9442 21.8161 27.8885 33.5013 74.6606 96.3576 115.268 242.433 
0.025 17.734 21.8862 27.8902 33.4905 74.5684 96.2238 115.098 242.019 
0.0251 17.5422 21.9592 27.8916 33.4793 74.4757 96.0892 114.927 241.603 
0.0252 17.3713 22.0351 27.8927 33.4678 74.3824 95.954 114.755 241.186 
0.0253 17.2241 22.1138 27.8935 33.4559 74.2885 95.8181 114.583 240.766 
0.0254 17.1028 22.1954 27.8939 33.4437 74.1941 95.6814 114.409 240.346 
0.0255 17.0097 22.2797 27.894 33.4311 74.0991 95.5441 114.235 239.923 
0.0256 16.9469 22.3668 27.8938 33.4183 74.0036 95.406 114.06 239.499 
0.0257 16.9163 22.4564 27.8933 33.405 73.9075 95.2672 113.884 239.073 
0.0258 16.9195 22.5485 27.8924 33.3914 73.8108 95.1278 113.707 238.646 
0.0259 16.958 22.6431 27.8911 33.3775 73.7135 94.9876 113.529 238.217 
0.026 17.0329 22.7399 27.8895 33.3632 73.6157 94.8467 113.351 237.786 
0.0261 17.1452 22.8388 27.8876 33.3485 73.5173 94.7051 113.172 237.354 
0.0262 17.2954 22.9396 27.8853 33.3335 73.4183 94.5627 112.992 236.92 
0.0263 17.484 23.0423 27.8826 33.3181 73.3188 94.4197 112.811 236.484 
0.0264 17.7109 23.1465 27.8796 33.3024 73.2186 94.2759 112.629 236.047 
0.0265 17.9761 23.2521 27.8762 33.2862 73.1179 94.1314 112.446 235.608 
0.0266 18.2789 23.3589 27.8725 33.2697 73.0166 93.9862 112.263 235.167 
0.0267 18.6184 23.4666 27.8683 33.2529 72.9147 93.8402 112.079 234.725 
0.0268 18.9937 23.575 27.8638 33.2356 72.8122 93.6935 111.893 234.281 
0.0269 19.4032 23.6839 27.8589 33.218 72.7091 93.5461 111.707 233.835 
0.027 19.8453 23.7929 27.8537 33.2 72.6054 93.398 111.52 233.388 
0.0271 20.318 23.9018 27.848 33.1815 72.5011 93.2491 111.333 232.939 
0.0272 20.819 24.0104 27.8419 33.1627 72.3962 93.0995 111.144 232.488 
0.0273 21.3458 24.1183 27.8355 33.1435 72.2907 92.9491 110.955 232.036 
0.0274 21.8957 24.2253 27.8286 33.124 72.1846 92.798 110.764 231.582 
0.0275 22.4658 24.3309 27.8213 33.104 72.0779 92.6462 110.573 231.126 
0.0276 23.0529 24.4351 27.8137 33.0836 71.9706 92.4936 110.381 230.669 
0.0277 23.6538 24.5373 27.8056 33.0628 71.8627 92.3402 110.188 230.21 
0.0278 24.2649 24.6374 27.7971 33.0416 71.7541 92.1861 109.995 229.749 
0.0279 24.8827 24.735 27.7882 33.02 71.645 92.0313 109.8 229.287 
0.028 25.5034 24.8298 27.7788 32.9979 71.5352 91.8757 109.604 228.823 
0.0281 26.1234 24.9215 27.7691 32.9755 71.4248 91.7194 109.408 228.358 
0.0282 26.7388 25.0098 27.7589 32.9526 71.3138 91.5622 109.211 227.89 
0.0283 27.3458 25.0945 27.7482 32.9293 71.2021 91.4044 109.013 227.421 
0.0284 27.9406 25.1751 27.7372 32.9056 71.0898 91.2458 108.814 226.951 
0.0285 28.5194 25.2515 27.7257 32.8815 70.9769 91.0864 108.614 226.479 
0.0286 29.0785 25.3234 27.7137 32.8569 70.8634 90.9262 108.413 226.005 
0.0287 29.6143 25.3906 27.7013 32.8319 70.7492 90.7653 108.211 225.529 
0.0288 30.1233 25.4527 27.6885 32.8064 70.6344 90.6036 108.009 225.052 
0.0289 30.6022 25.5096 27.6752 32.7805 70.5189 90.4411 107.805 224.573 
0.029 31.0479 25.561 27.6614 32.7542 70.4028 90.2779 107.601 224.093 
0.0291 31.4573 25.6067 27.6472 32.7274 70.286 90.1138 107.396 223.61 
0.0292 31.8277 25.6466 27.6325 32.7002 70.1686 89.949 107.19 223.126 
0.0293 32.1566 25.6805 27.6174 32.6725 70.0506 89.7835 106.983 222.641 
0.0294 32.4418 25.7083 27.6018 32.6444 69.9319 89.6171 106.775 222.154 
0.0295 32.6814 25.7298 27.5857 32.6158 69.8125 89.4499 106.566 221.665 
0.0296 32.8736 25.7449 27.5691 32.5867 69.6925 89.282 106.356 221.174 
0.0297 33.0171 25.7535 27.5521 32.5572 69.5718 89.1133 106.146 220.682 
0.0298 33.111 25.7556 27.5345 32.5272 69.4504 88.9438 105.934 220.188 
0.0299 33.1543 25.7512 27.5165 32.4968 69.3284 88.7734 105.722 219.693 
0.03 33.1469 25.7401 27.498 32.4658 69.2058 88.6023 105.508 219.196 
